node;ingest_year;num_alarms_per_year;sum_duration_hours;avg_duration_hours;total_tics
SO20M;2024;10;4.62;0.46;1
AV09Q;2024;14;1.32;0.09;0
BU49O;2024;7;14.35;2.05;1
BA69J;2024;13;1.58;0.12;0
SE43S;2024;15;5.15;0.34;0
BA68W;2024;4;0.67;0.17;0
TE77S;2024;3;13.58;4.53;0
CR01N;2024;24;8.67;0.36;10
BU01M;2024;12;2.46;0.21;0
CX96E;2024;11;7.57;0.69;0
PO78M;2024;17;66.87;3.93;0
OX67L;2024;60;9.22;0.15;0
JX12W;2024;4;7.16;1.79;0
JX70W;2024;6;1.41;0.24;0
MU08O;2024;7;3.07;0.44;0
AX70E;2024;10;17.93;1.79;0
MX79U;2024;7;0.33;0.05;0
VX43Y;2024;9;14.81;1.65;220
CX22I;2024;32;27.64;0.86;0
MY31P;2024;5;11.29;2.26;0
BA33J;2024;3;0.91;0.3;0
VA12R;2024;14;2.23;0.16;0
BU05K;2024;11;11.74;1.07;1
VA18G;2024;56;493.36;8.81;24
VA52G;2024;9;3.66;0.41;0
PM07Y;2024;10;5.15;0.52;0
GR72K;2024;10;3.74;0.37;0
SX52L;2024;11;25.52;2.32;0
GR85W;2024;7;20.12;2.87;0
HU41S;2024;10;1.61;0.16;0
MA36F;2024;2;8.5;4.25;5
CX61L;2024;12;2.43;0.2;0
CS32L;2024;14;4.44;0.32;2
CA04D;2024;9;3.57;0.4;0
AL90J;2024;23;11.17;0.49;0
AV06W;2024;19;55.92;2.94;0
AV38W;2024;13;0.24;0.02;0
PM37J;2024;7;94.84;13.55;0
LE71M;2024;31;11.95;0.39;0
OX03I;2024;17;13.24;0.78;0
CC05K;2024;87;127.65;1.47;6
ZA19I;2024;22;64.2;2.92;0
LX77B;2024;14;35.01;2.5;0
VX48V;2024;10;57.55;5.76;1
VA02R;2024;16;4.06;0.25;0
MU64R;2024;16;7.09;0.44;0
MX37K;2024;7;1.7;0.24;0
VA72W;2024;11;3.79;0.34;0
BU43E;2024;5;2.67;0.53;0
AX16Q;2024;7;3.34;0.48;0
VX82C;2024;22;88.35;4.02;0
NA48C;2024;15;5.66;0.38;3
MX66S;2024;13;13.02;1.0;0
MA44M;2024;29;16.91;0.58;0
BU23L;2024;6;5.42;0.9;0
JX03A;2024;3;0.25;0.08;0
JX32D;2024;6;1.24;0.21;0
AX01Y;2024;7;0.25;0.04;0
HU14E;2024;25;1.5;0.06;0
AB56S;2024;23;2.34;0.1;0
TO14T;2024;28;1.9;0.07;0
VA33G;2024;9;3.47;0.39;0
AV34W;2024;12;7.52;0.63;0
VA56W;2024;20;69.27;3.46;0
SG06Q;2024;10;6.06;0.61;0
BU59E;2024;12;11.6;0.97;0
PM56X;2024;11;66.35;6.03;0
CU61A;2024;3;5.59;1.86;0
MU97J;2024;25;185.05;7.4;0
VX32D;2024;7;28.58;4.08;2
SE95B;2024;3;7.08;2.36;0
OR66L;2024;13;6.06;0.47;0
OR68L;2024;6;6.66;1.11;0
AX44Y;2024;10;7.99;0.8;0
OX07L;2024;13;0.9;0.07;0
AX91R;2024;4;0.17;0.04;0
GI06C;2024;16;17.74;1.11;13
VX06A;2024;23;7.51;0.33;0
PM37Z;2024;63;452.42;7.18;0
PM47X;2024;8;4.23;0.53;0
OX20L;2024;20;2.76;0.14;0
OX09W;2024;10;99.09;9.91;1
JX14A;2024;3;0.25;0.08;0
LX11E;2024;2;0.18;0.09;0
ZA13I;2024;63;77.1;1.22;0
MU77H;2024;7;16.75;2.39;0
JX23L;2024;3;73.24;24.41;6
TF31H;2024;5;5.49;1.1;0
JX17K;2024;48;8.58;0.18;0
ZX08F;2024;2;8.32;4.16;0
SX92I;2024;12;78.57;6.55;0
OX64E;2024;13;5.01;0.39;0
CR98T;2024;20;3.67;0.18;3
SX18O;2024;35;89.14;2.55;2
SG23M;2024;15;3.65;0.24;0
VA15N;2024;6;4.22;0.7;1
MA03D;2024;6;5.57;0.93;0
BI10E;2024;3;0.58;0.19;0
NA03C;2024;18;1.48;0.08;0
GI89A;2024;50;3.54;0.07;0
MX67T;2024;6;1.63;0.27;0
JX02U;2024;4;5.92;1.48;0
MX20X;2024;40;113.89;2.85;19
VA42W;2024;15;9.49;0.63;0
CO46E;2024;2;0.41;0.21;0
SX89I;2024;23;19.27;0.84;0
CA24M;2024;9;345.33;38.37;100
MY43P;2024;4;6.99;1.75;0
CX21I;2024;5;0.17;0.03;0
BX19V;2024;10;5.28;0.53;0
CX17I;2024;3;14.08;4.69;0
SO40W;2024;18;8.83;0.49;0
SA82I;2024;11;3.0;0.27;0
CR42R;2024;12;0.57;0.05;0
PM24J;2024;21;5.6;0.27;0
OR86L;2024;43;57.69;1.34;0
OX77M;2024;12;3.72;0.31;0
CX45P;2024;3;0.5;0.17;0
OX16L;2024;77;34.13;0.44;0
CA24P;2024;6;0.34;0.06;0
BX81C;2024;4;55.09;13.77;0
MX45U;2024;9;459.83;51.09;0
SG86W;2024;3;0.26;0.09;0
AX17I;2024;111;110.89;1.0;0
LU98L;2024;24;22.0;0.92;0
TO12Q;2024;38;1.9;0.05;0
MX87B;2024;6;0.0;0.0;0
SG33M;2024;6;1.47;0.25;0
SG73M;2024;8;2.94;0.37;0
PM83J;2024;12;179.34;14.94;2
GI05R;2024;13;0.24;0.02;0
CR69L;2024;7;1.18;0.17;0
A7292;2024;18;3.25;0.18;0
SX75I;2024;11;0.74;0.07;0
BI46Z;2024;3;0.17;0.06;0
LE39M;2024;35;31.22;0.89;0
LE64L;2024;19;8.57;0.45;0
TE66R;2024;232;62.24;0.27;0
MU13O;2024;12;1.78;0.15;0
CA35L;2024;47;73.49;1.56;1
SG76M;2024;7;3.04;0.43;0
AV89M;2024;5;13.26;2.65;0
MU21Q;2024;7;3.33;0.48;0
PM81J;2024;9;4.58;0.51;0
VI58Z;2024;13;295.76;22.75;2
VX62W;2024;15;12.43;0.83;10
GR07J;2024;72;12.26;0.17;0
SS23H;2024;9;0.75;0.08;0
CC46W;2024;23;19.1;0.83;0
BX41Q;2024;5;25.41;5.08;8
CX86L;2024;1;0.75;0.75;0
GR16K;2024;9;5.25;0.58;0
BX18Z;2024;15;2.61;0.17;0
PM69Y;2024;31;9.31;0.3;0
SE01Y;2024;16;4.83;0.3;0
CU08G;2024;15;6.16;0.41;0
VA02M;2024;23;24.73;1.08;0
PM05R;2024;10;3.66;0.37;0
SG15R;2024;13;54.17;4.17;0
AX60Y;2024;10;74.57;7.46;0
LU60L;2024;28;30.12;1.08;0
CA62L;2024;6;18.85;3.14;0
JX27W;2024;6;1.09;0.18;0
JX40W;2024;12;0.74;0.06;0
AX90Y;2024;16;2.91;0.18;0
BX37B;2024;17;0.41;0.02;0
OX83C;2024;14;1.09;0.08;0
HU15N;2024;15;3.5;0.23;2
ZX06F;2024;1;1.09;1.09;0
PM24R;2024;12;3.33;0.28;0
VA17N;2024;6;3.94;0.66;1
VA88G;2024;14;3.77;0.27;0
MU08Q;2024;8;5.09;0.64;0
TO46R;2024;21;3.71;0.18;0
VX54A;2024;22;5.83;0.27;2
MX62H;2024;8;7.85;0.98;11
MX09Q;2024;35;12.4;0.35;36
CO56O;2024;13;3.65;0.28;0
MA10P;2024;8;6.58;0.82;0
SA98W;2024;13;2.26;0.17;0
CX53I;2024;2;0.0;0.0;0
ZA86W;2024;10;6.96;0.7;0
VX72L;2024;5;0.92;0.18;0
MX15K;2024;10;5.23;0.52;0
SG08M;2024;32;5.34;0.17;0
SG21P;2024;12;70.24;5.85;0
BU39E;2024;11;0.66;0.06;0
VX06P;2024;2;1.89;0.95;0
BU82G;2024;29;152.96;5.27;4
PM13R;2024;9;3.59;0.4;0
VA60M;2024;1;0.08;0.08;0
OX48H;2024;11;0.84;0.08;0
CA09D;2024;10;6.91;0.69;0
OX28R;2024;4;7.08;1.77;0
PO36M;2024;37;21.16;0.57;0
LE49L;2024;4;22.09;5.52;11
VA99G;2024;15;59.1;3.94;0
OX84H;2024;4;0.42;0.11;0
HU02S;2024;14;2.19;0.16;0
TE24E;2024;25;52.85;2.11;0
BU02J;2024;11;42.75;3.89;5
AV30P;2024;15;5.58;0.37;1
BU21E;2024;6;2.76;0.46;0
BU19U;2024;211;64.26;0.3;0
MU25Q;2024;12;3.65;0.3;0
ZA60W;2024;9;3.94;0.44;0
LX70S;2024;18;6.16;0.34;0
MX52N;2024;26;144.42;5.55;22
SG01P;2024;12;2.92;0.24;0
SO42M;2024;10;89.5;8.95;0
PM92Y;2024;8;3.98;0.5;0
PM94Y;2024;8;4.16;0.52;0
VX83C;2024;13;0.65;0.05;0
OR06M;2024;2;0.16;0.08;0
CA70D;2024;6;2.33;0.39;0
OX84L;2024;10;4.49;0.45;0
MX06G;2024;28;6.08;0.22;0
CA02Z;2024;21;33.9;1.61;0
CA71Z;2024;17;20.42;1.2;0
LX67S;2024;15;12.93;0.86;0
SG05D;2024;69;37.65;0.55;2
OX03L;2024;12;24.55;2.05;0
HX44S;2024;13;34.5;2.65;3
VX02G;2024;5;0.5;0.1;0
AV16P;2024;10;3.13;0.31;0
CX76E;2024;24;4.91;0.2;0
HU05W;2024;4;0.34;0.09;0
TO68R;2024;26;132.19;5.08;33
MU15Y;2024;18;3.91;0.22;0
TE14C;2024;4;2.42;0.61;0
LE62I;2024;22;3.08;0.14;0
AV01M;2024;11;4.35;0.4;0
VA85W;2024;14;15.73;1.12;11
VX08P;2024;2;1.89;0.95;0
MX42Y;2024;17;46.92;2.76;1
VX83D;2024;17;3.02;0.18;0
SX04L;2024;5;17.5;3.5;0
JX47K;2024;28;23.09;0.82;0
MU39J;2024;14;3.4;0.24;0
TF18Y;2024;3;0.42;0.14;0
TO02J;2024;71;23.61;0.33;68
HU32E;2024;15;2.17;0.14;0
BX64X;2024;158;10.9;0.07;0
LE67M;2024;13;24.25;1.87;0
NA05D;2024;7;6.94;0.99;3
SG04R;2024;13;3.6;0.28;0
SG07M;2024;26;14.56;0.56;0
SG21Q;2024;8;3.22;0.4;0
BU19E;2024;7;2.67;0.38;0
SX21I;2024;64;128.44;2.01;0
AX65E;2024;7;0.58;0.08;0
CX37W;2024;14;2.84;0.2;0
BA04W;2024;3;0.91;0.3;0
JX04D;2024;7;18.92;2.7;0
SA50P;2024;13;3.14;0.24;0
VA14G;2024;8;14.33;1.79;0
BU54E;2024;10;1.17;0.12;0
PM16Y;2024;6;3.9;0.65;0
MA20U;2024;9;17.5;1.94;0
CC38W;2024;10;100.23;10.02;6
CX48E;2024;13;2.15;0.17;0
VX50L;2024;8;5.83;0.73;0
LU26W;2024;11;25.98;2.36;0
TX10J;2024;15;16.9;1.13;3
A9531;2024;1;0.0;0.0;0
CR60A;2024;45;46.24;1.03;0
GI24T;2024;2;2.75;1.38;0
BU04K;2024;16;72.18;4.51;3
AV21Q;2024;7;1.92;0.27;0
BU55M;2024;7;11.62;1.66;0
BU28E;2024;14;4.66;0.33;0
BU03U;2024;9;0.66;0.07;0
SG09R;2024;10;3.17;0.32;0
PM80Y;2024;11;3.74;0.34;0
AX08S;2024;20;3.05;0.15;0
OX69L;2024;14;130.59;9.33;0
GR54Z;2024;17;8.31;0.49;0
ZX01F;2024;4;1.33;0.33;0
1281CU;2024;8;2.9;0.36;0
OR40L;2024;5;29.65;5.93;0
AV33W;2024;24;1.37;0.06;0
SG05Q;2024;10;31.26;3.13;2
SG04N;2024;13;1.44;0.11;0
BU48L;2024;6;2.85;0.48;0
VA90W;2024;14;4.75;0.34;0
VA58G;2024;6;3.64;0.61;0
PM64J;2024;191;64.47;0.34;0
MX38N;2024;1;0.0;0.0;0
CA39D;2024;10;3.32;0.33;0
TE02A;2024;7;55.84;7.98;0
AV04R;2024;4;6.5;1.63;0
OX83L;2024;8;3.91;0.49;0
CA16M;2024;3;5.51;1.84;97
LX91M;2024;4;2.26;0.57;0
CS12B;2024;11;4.81;0.44;1
ZA78I;2024;9;4.33;0.48;0
CX01E;2024;5;10.16;2.03;0
OR60L;2024;3;1.09;0.36;0
AB55Q;2024;16;0.41;0.03;0
SA42W;2024;2;15.41;7.71;0
VX95V;2024;8;17.77;2.22;0
AX50T;2024;104;182.68;1.76;0
BU61E;2024;7;3.7;0.53;0
PM78Y;2024;12;4.56;0.38;0
MX06J;2024;35;268.85;7.68;25
GR11Z;2024;60;32.35;0.54;0
CAT5150;2024;2;19.84;9.92;1
CO65O;2024;2;0.25;0.13;0
JX68W;2024;23;4.25;0.18;0
LX18E;2024;30;6.82;0.23;0
BI53Y;2024;31;49.61;1.6;4
A4319;2024;1;0.59;0.59;0
BA64J;2024;25;40.26;1.61;0
JX71W;2024;5;0.16;0.03;0
AX10S;2024;7;1.66;0.24;0
SG21W;2024;8;5.91;0.74;0
SG83M;2024;9;3.11;0.35;0
PM84J;2024;7;23.51;3.36;0
PM41J;2024;12;7.68;0.64;0
CW78I;2024;1;0.0;0.0;0
CX77E;2024;22;34.42;1.56;0
OR70L;2024;5;0.4;0.08;0
CX32A;2024;213;322.96;1.52;58
CA15D;2024;14;105.3;7.52;0
OX13M;2024;13;1.09;0.08;0
CX86I;2024;9;4.25;0.47;0
GU74R;2024;12;42.08;3.51;2
LX49A;2024;12;35.4;2.95;5
MA19M;2024;19;29.09;1.53;0
GR03W;2024;3;13.83;4.61;3
CA25M;2024;2;6.83;3.42;0
ZA77I;2024;32;16.67;0.52;0
VI52Z;2024;18;14.24;0.79;0
MA21Z;2024;161;26.91;0.17;0
SX46I;2024;9;1.6;0.18;0
AV22M;2024;7;0.36;0.05;0
VA07N;2024;9;3.39;0.38;0
CR30P;2024;20;1.67;0.08;0
CC99C;2024;24;5.84;0.24;0
SX26I;2024;19;2.97;0.16;0
OX81L;2024;16;47.83;2.99;0
BX13C;2024;7;0.66;0.09;0
PO85W;2024;8;5.08;0.64;0
CO21E;2024;8;1.16;0.15;0
TF24N;2024;10;4.07;0.41;0
NA69C;2024;23;5.81;0.25;3
MX03Z;2024;16;12.5;0.78;10
SG79M;2024;7;2.95;0.42;0
PM81Y;2024;9;3.98;0.44;0
0209MX;2024;4;1.17;0.29;0
MX09I;2024;10;7.44;0.74;0
ZX22C;2024;9;4.17;0.46;0
JX34D;2024;13;1.49;0.11;0
CA34L;2024;2;0.25;0.13;0
BX10Q;2024;17;4.49;0.26;0
MX36C;2024;15;2.59;0.17;0
LU41L;2024;9;6.24;0.69;0
TF74P;2024;21;19.74;0.94;0
BA85J;2024;8;1.57;0.2;0
GI77M;2024;4;4.74;1.19;0
VX84B;2024;11;281.06;25.55;4
AV30Q;2024;13;5.29;0.41;1
SO07M;2024;6;2.93;0.49;0
VX70P;2024;2;1.47;0.74;0
VA24G;2024;13;7.69;0.59;10
AX62T;2024;9;0.51;0.06;0
CR14P;2024;12;96.17;8.01;10
VX33W;2024;2;0.16;0.08;0
CX90E;2024;31;32.15;1.04;0
BU10G;2024;8;3.38;0.42;0
VX50P;2024;6;3.24;0.54;0
VX07P;2024;2;1.89;0.95;0
VA30W;2024;10;4.55;0.45;0
SE06S;2024;8;2.5;0.31;0
CX55K;2024;2;0.0;0.0;0
GI90M;2024;8;0.56;0.07;0
SE80E;2024;12;147.15;12.26;5
VX94V;2024;9;1.25;0.14;0
VX43X;2024;8;14.81;1.85;220
BX50G;2024;11;118.91;10.81;9
VA61W;2024;15;57.65;3.84;0
AV81M;2024;14;2.24;0.16;0
SG10P;2024;8;3.12;0.39;0
VA77G;2024;14;8.46;0.6;0
PM73J;2024;11;24.56;2.23;0
MA35L;2024;8;120.59;15.07;0
PO72M;2024;23;2.75;0.12;0
JX40D;2024;4;0.59;0.15;0
JX13D;2024;3;0.34;0.11;0
CA67Z;2024;5;1.58;0.32;0
LX23N;2024;10;211.72;21.17;7
BX21Z;2024;22;3.49;0.16;0
BU75I;2024;15;4.67;0.31;0
VX45X;2024;7;10.65;1.52;220
VX74K;2024;7;4.9;0.7;0
GI35N;2024;4;58.16;14.54;0
SA49L;2024;26;16.84;0.65;0
LU43U;2024;12;12.81;1.07;0
LU53M;2024;32;52.3;1.63;3
JX31D;2024;21;298.41;14.21;0
BX15B;2024;34;5.25;0.15;0
LO04A;2024;3;15.58;5.19;0
VA79W;2024;14;29.34;2.1;1
ZX33Z;2024;7;3.4;0.49;0
BI13C;2024;41;3.43;0.08;4
CA31M;2024;6;7.83;1.31;97
BI03C;2024;31;3.74;0.12;1
OX42I;2024;13;5.08;0.39;0
SX12L;2024;15;3.75;0.25;0
MX02T;2024;20;49.78;2.49;2
JX04U;2024;3;5.92;1.97;0
TO83R;2024;11;7.87;0.72;12
HU24S;2024;4;2.09;0.52;0
VX07G;2024;5;4.66;0.93;0
TX15C;2024;5;2.03;0.41;0
BU21R;2024;14;33.57;2.4;0
AV86M;2024;130;30.74;0.24;11
AV31R;2024;12;1.69;0.14;0
OX15M;2024;13;2.17;0.17;0
MU88R;2024;14;5.23;0.37;0
CX91M;2024;9;0.58;0.06;0
JX56W;2024;2;0.25;0.13;0
MU67R;2024;14;6.76;0.48;0
MA04C;2024;9;0.92;0.1;0
HU46N;2024;12;79.09;6.59;66
NA10D;2024;10;10.33;1.03;3
MX14O;2024;27;2.31;0.09;0
BX74X;2024;7;0.0;0.0;0
AV30R;2024;22;8.47;0.38;0
BU08K;2024;8;0.5;0.06;0
AV32U;2024;33;11.15;0.34;0
PM25R;2024;13;3.0;0.23;0
BX99J;2024;18;7.07;0.39;22
GR64K;2024;19;22.06;1.16;0
ZX68O;2024;12;33.92;2.83;1
CX42R;2024;2;0.0;0.0;0
ZA04W;2024;29;7.4;0.26;0
CC09J;2024;14;2.0;0.14;0
BX78N;2024;22;36.21;1.65;2
MA42L;2024;13;4.15;0.32;0
GC45N;2024;15;2.42;0.16;3
SG12P;2024;10;4.49;0.45;0
BU63N;2024;4;2.76;0.69;0
VA02J;2024;13;2.77;0.21;0
SO15P;2024;18;62.3;3.46;38
PM37R;2024;5;4.91;0.98;0
PM91Y;2024;9;4.58;0.51;0
CR41A;2024;9;1.16;0.13;0
OX80E;2024;11;103.42;9.4;0
BI48Y;2024;6;2.92;0.49;0
BX15Q;2024;31;9.83;0.32;2
TO51R;2024;13;19.33;1.49;108
MX71Z;2024;11;2.33;0.21;0
BX94H;2024;3;0.25;0.08;0
VA08N;2024;14;3.54;0.25;0
BU05U;2024;7;58.78;8.4;0
BU79N;2024;9;19.6;2.18;8
VA67G;2024;13;7.53;0.58;10
SG12M;2024;4;0.42;0.11;0
CA14D;2024;105;19.5;0.19;0
OR11I;2024;8;1.15;0.14;0
SX53L;2024;13;25.35;1.95;0
GR22J;2024;86;193.23;2.25;0
AX36Y;2024;8;18.18;2.27;0
CO11E;2024;28;4.16;0.15;0
CR25Q;2024;13;13.28;1.02;218
OX05L;2024;13;8.75;0.67;0
BX37G;2024;8;9.0;1.13;0
PX85I;2024;13;126.26;9.71;0
AV73M;2024;10;3.89;0.39;0
VA22F;2024;16;13.43;0.84;0
VA74G;2024;13;212.74;16.36;10
HU54J;2024;52;5.86;0.11;0
PM52X;2024;16;3.85;0.24;0
OX59W;2024;36;3.05;0.08;0
AX10T;2024;11;3.78;0.34;0
MY18P;2024;5;11.08;2.22;0
SE72W;2024;4;5.23;1.31;0
CA34Z;2024;24;10.57;0.44;3
OR67L;2024;6;20.83;3.47;0
TX69M;2024;30;18.1;0.6;5
PM25J;2024;20;27.48;1.37;0
BX35Z;2024;12;1.76;0.15;0
TF34G;2024;12;4.58;0.38;0
VA30G;2024;7;3.21;0.46;0
VX04P;2024;3;2.13;0.71;0
GU79A;2024;1;0.08;0.08;0
OX82L;2024;49;25.07;0.51;1
OX39E;2024;3;2.75;0.92;0
SX58L;2024;26;9.64;0.37;0
JX27K;2024;3;0.26;0.09;0
ZX27Z;2024;10;6.49;0.65;0
BX95R;2024;8;0.17;0.02;0
GU35A;2024;21;1.34;0.06;0
CU04A;2024;35;3.99;0.11;0
BU81N;2024;5;2.87;0.57;0
BU14E;2024;7;2.76;0.39;0
VA39G;2024;7;2.56;0.37;0
BX67A;2024;14;23.73;1.69;6
VX11M;2024;4;0.92;0.23;0
OX52W;2024;1;0.0;0.0;0
OX01W;2024;11;3.0;0.27;0
BX63G;2024;15;35.32;2.35;0
MX41K;2024;20;97.26;4.86;3
CU31B;2024;18;2.39;0.13;0
GR55K;2024;2;1.75;0.88;0
SG42W;2024;15;43.72;2.91;6
OX01C;2024;9;13.26;1.47;0
BX39O;2024;5;1.75;0.35;0
OR26L;2024;32;10.9;0.34;0
BX09Q;2024;6;0.41;0.07;0
SO55M;2024;10;0.51;0.05;0
SX24W;2024;7;4.91;0.7;0
SE09E;2024;2;0.0;0.0;0
BX53E;2024;3;28.33;9.44;3
OR44L;2024;30;10.65;0.36;0
AX01X;2024;139;16.25;0.12;0
MX18P;2024;5;0.32;0.06;0
HX00L;2024;4;0.42;0.11;0
VA73W;2024;37;101.12;2.73;3
BX39W;2024;2;422.49;211.25;0
PM27R;2024;8;4.34;0.54;0
CS07F;2024;2;1.66;0.83;0
BU26L;2024;8;5.16;0.65;0
MA48J;2024;10;2.4;0.24;0
LX17D;2024;13;20.32;1.56;3
TO69D;2024;49;47.39;0.97;10
LX15A;2024;40;9.97;0.25;0
AV11Q;2024;13;2.28;0.18;0
VX77P;2024;2;0.56;0.28;0
PM18J;2024;15;5.33;0.36;0
CX07R;2024;3;47.67;15.89;1
SE81A;2024;28;3.65;0.13;0
CA10M;2024;5;25.34;5.07;1
AX98Y;2024;6;0.66;0.11;0
BU03K;2024;10;11.66;1.17;1
PM46R;2024;7;4.09;0.58;0
PM34R;2024;6;4.09;0.68;0
MU55T;2024;1;0.34;0.34;0
SE11Y;2024;14;24.82;1.77;0
AX66S;2024;5;0.74;0.15;0
TX20E;2024;17;2.68;0.16;0
SO12Q;2024;5;2.82;0.56;0
SO90M;2024;18;32.67;1.82;3
PM93Y;2024;14;5.15;0.37;0
BX59E;2024;12;11.58;0.97;0
LU59L;2024;18;10.93;0.61;0
VA04N;2024;7;4.31;0.62;1
CR38R;2024;34;63.82;1.88;1
LE23W;2024;5;22.59;4.52;0
CC49W;2024;21;3.08;0.15;0
BX18R;2024;11;4.94;0.45;0
AV05Q;2024;15;8.25;0.55;0
LE85W;2024;17;12.22;0.72;0
VI19D;2024;19;16.42;0.86;0
AX90T;2024;11;0.8;0.07;0
VX23B;2024;3;0.51;0.17;0
BU14F;2024;17;68.85;4.05;3
VA36N;2024;19;4.25;0.22;1
BX45Z;2024;3;0.0;0.0;0
OX77O;2024;26;14.31;0.55;0
SE41C;2024;5;3.59;0.72;0
BI02C;2024;8;0.75;0.09;0
TE20C;2024;18;4.95;0.28;0
MU46T;2024;6;3.07;0.51;0
GI05Y;2024;8;1.09;0.14;0
LE27W;2024;8;24.59;3.07;0
CO18E;2024;45;8.05;0.18;0
TE11C;2024;4;2.17;0.54;0
VA05R;2024;18;8.72;0.48;0
VA09N;2024;16;3.36;0.21;0
VA71W;2024;13;7.13;0.55;0
BU04E;2024;8;7.55;0.94;0
SG99M;2024;10;7.49;0.75;0
PM56R;2024;2;1.33;0.67;0
SX37I;2024;31;8.66;0.28;0
CX02E;2024;10;5.49;0.55;0
VX21V;2024;48;6.92;0.14;0
TO35R;2024;39;9.67;0.25;368
OX55K;2024;1;0.0;0.0;0
AV09R;2024;9;2.87;0.32;0
PM48R;2024;3;3.67;1.22;0
MX46U;2024;16;3.07;0.19;4
OX85L;2024;29;20.75;0.72;1
MX11G;2024;7;8.81;1.26;0
AX99R;2024;12;0.65;0.05;0
BX46K;2024;10;0.0;0.0;0
MU11D;2024;6;39.66;6.61;2
CA33L;2024;101;9.98;0.1;0
CO31E;2024;5;1.33;0.27;0
VX23E;2024;7;22.15;3.16;220
BX12Z;2024;17;3.93;0.23;0
TF17E;2024;11;11.58;1.05;0
BX10L;2024;5;1.08;0.22;15
CR89N;2024;43;23.89;0.56;0
PM89Y;2024;10;4.32;0.43;0
SO11Q;2024;9;1.77;0.2;0
AV17U;2024;9;5.56;0.62;0
VX03P;2024;2;2.13;1.07;0
PM13X;2024;20;55.24;2.76;0
CO85O;2024;4;72.83;18.21;0
TF31N;2024;8;0.58;0.07;0
CYL2455;2024;3;0.16;0.05;0
ZX19D;2024;5;0.0;0.0;0
GU18G;2024;82;305.81;3.73;21
LX05B;2024;12;0.65;0.05;0
BU21I;2024;10;14.22;1.42;1
VA70W;2024;5;2.76;0.55;0
SA29W;2024;16;3.73;0.23;0
PX38W;2024;4;3.17;0.79;0
SX70W;2024;11;42.11;3.83;0
GC10L;2024;12;5.59;0.47;0
PM10J;2024;15;4.89;0.33;0
LE67L;2024;14;10.25;0.73;0
GI53Y;2024;6;60.33;10.06;0
SG24Q;2024;10;4.04;0.4;0
VA36G;2024;7;3.28;0.47;0
AV10P;2024;11;3.21;0.29;0
PM56Y;2024;12;11.07;0.92;0
PM59X;2024;7;1.91;0.27;0
PM15J;2024;6;3.74;0.62;0
LU58L;2024;22;18.65;0.85;1
OX19A;2024;8;7.33;0.92;2
AX26I;2024;69;30.43;0.44;3
JX11D;2024;6;1.75;0.29;0
ZA13W;2024;5;57.68;11.54;0
AX89X;2024;4;1.49;0.37;0
CR85R;2024;16;1.83;0.11;0
CX47R;2024;18;116.0;6.44;3
PM28Z;2024;8;3.06;0.38;0
TO05M;2024;18;94.26;5.24;3
TO43R;2024;39;3.14;0.08;0
LE17W;2024;17;25.96;1.53;0
AX64E;2024;8;1.99;0.25;0
GR19C;2024;6;0.67;0.11;0
BU60W;2024;13;3.31;0.25;0
BU09E;2024;6;2.76;0.46;0
BU04R;2024;11;3.53;0.32;0
MX79G;2024;11;25.44;2.31;0
OX30L;2024;29;44.25;1.53;0
LO17R;2024;17;18.01;1.06;0
VX59V;2024;115;18.38;0.16;0
NA18B;2024;15;8.01;0.53;0
CA31L;2024;2;0.25;0.13;0
MX48I;2024;9;16.82;1.87;4
BX19K;2024;16;5.15;0.32;0
JX03U;2024;3;5.92;1.97;0
ZA17I;2024;22;4.93;0.22;0
GR28K;2024;7;4.41;0.63;0
AV05M;2024;11;2.74;0.25;0
AV20Q;2024;7;1.75;0.25;0
VA04W;2024;9;8.29;0.92;0
MX89N;2024;6;3.39;0.57;0
OR08W;2024;15;60.72;4.05;3
PO05M;2024;34;5.7;0.17;0
BX50W;2024;3;93.76;31.25;0
BX01B;2024;5;0.0;0.0;0
BU37L;2024;3;1.41;0.47;0
VA20I;2024;11;1.57;0.14;0
CO43O;2024;20;26.99;1.35;0
OR03W;2024;11;5.83;0.53;2
BU14R;2024;13;18.74;1.44;8
BU36W;2024;23;5.39;0.23;0
BU16M;2024;11;5.2;0.47;0
AV37M;2024;89;67.23;0.76;71
PO26L;2024;6;27.73;4.62;0
JX20A;2024;3;0.58;0.19;0
SE40S;2024;20;77.86;3.89;4
MX55J;2024;11;0.92;0.08;0
OX76L;2024;21;1.82;0.09;0
VX28X;2024;7;8.01;1.14;0
PO71W;2024;9;12.0;1.33;0
VA06R;2024;27;6.99;0.26;2
SA81I;2024;13;6.0;0.46;0
MX11F;2024;5;0.0;0.0;0
SS03E;2024;6;23.76;3.96;3
SG02D;2024;7;3.22;0.46;0
BU07G;2024;19;29.55;1.56;1
VA35M;2024;10;0.33;0.03;0
SO69M;2024;18;34.35;1.91;1
LO37R;2024;5;18.75;3.75;0
OX26W;2024;23;19.34;0.84;0
HU75R;2024;18;0.51;0.03;0
BX76C;2024;97;8.98;0.09;0
LX14E;2024;6;1.33;0.22;0
MU25X;2024;10;1.99;0.2;0
VX98A;2024;4;0.61;0.15;0
BU55E;2024;10;1.4;0.14;0
MU80X;2024;17;5.41;0.32;0
PO35H;2024;8;0.26;0.03;0
TX22Q;2024;22;74.36;3.38;70
AX14Y;2024;6;1.32;0.22;0
BI26C;2024;38;487.59;12.83;0
